Date,Away_Team,Home_Team,Bet_On,Prediction,Actual,Result,Bet_Amount,Profit_Loss,Running_Total,Confidence,Odds
2024-03-25,Memphis Grizzlies,Denver Nuggets,home,0.927,1,WIN,100,107.83999633789062,32806.23046875,0.927,107.84
2024-03-25,Dallas Mavericks,Utah Jazz,home,0.671,0,LOSS,100,-100.0,32706.23046875,0.671,149.01
2024-03-25,Washington Wizards,Chicago Bulls,home,0.88,0,LOSS,100,-100.0,32606.23046875,0.88,113.6
2024-03-25,Portland Trail Blazers,Houston Rockets,home,0.931,1,WIN,100,107.41000366210938,32713.640625,0.931,107.41
2024-03-25,Philadelphia 76ers,Sacramento Kings,home,0.671,1,WIN,100,148.9600067138672,32862.6015625,0.671,148.96
2024-03-25,Detroit Pistons,New York Knicks,home,0.924,1,WIN,100,108.27999877929688,32970.87890625,0.924,108.28
2024-03-25,Boston Celtics,Atlanta Hawks,home,0.738,1,WIN,100,135.47000122070312,33106.3515625,0.738,135.47
2024-03-25,Brooklyn Nets,Toronto Raptors,away,0.167,0,WIN,100,120.04000091552734,33226.390625,0.167,120.04
2024-03-25,Charlotte Hornets,Cleveland Cavaliers,home,0.964,1,WIN,100,103.72000122070312,33330.1015625,0.964,103.72
2024-03-25,Phoenix Suns,San Antonio Spurs,away,0.2,1,LOSS,100,-100.0,33230.1015625,0.2,124.95
2024-03-26,Golden State Warriors,Miami Heat,away,0.129,0,WIN,100,114.80000305175781,33344.91015625,0.129,114.8
2024-03-26,Los Angeles Lakers,Milwaukee Bucks,home,0.824,0,LOSS,100,-100.0,33244.91015625,0.824,121.35
2024-03-26,Oklahoma City Thunder,New Orleans Pelicans,home,0.888,0,LOSS,100,-100.0,33144.91015625,0.888,112.56
2024-03-26,Dallas Mavericks,Sacramento Kings,away,0.078,0,WIN,100,108.5,33253.41015625,0.078,108.5
2024-03-27,Phoenix Suns,Denver Nuggets,away,0.35,0,WIN,100,153.77000427246094,33407.1796875,0.35,153.77
2024-03-27,Houston Rockets,Oklahoma City Thunder,away,0.338,0,WIN,100,151.02000427246094,33558.19921875,0.338,151.02
2024-03-27,Los Angeles Lakers,Memphis Grizzlies,away,0.023,0,WIN,100,102.33000183105469,33660.5390625,0.023,102.33
2024-03-27,Indiana Pacers,Chicago Bulls,home,0.984,1,WIN,100,101.6500015258789,33762.1796875,0.984,101.65
2024-03-27,Detroit Pistons,Minnesota Timberwolves,home,0.942,1,WIN,100,106.12000274658203,33868.30078125,0.942,106.12
2024-03-27,San Antonio Spurs,Utah Jazz,home,0.713,0,LOSS,100,-100.0,33768.30078125,0.713,140.32
2024-03-27,Portland Trail Blazers,Atlanta Hawks,home,0.822,1,WIN,100,121.58999633789062,33889.8984375,0.822,121.59
2024-03-27,New York Knicks,Toronto Raptors,away,0.105,0,WIN,100,111.70999908447266,34001.609375,0.105,111.71
2024-03-27,Brooklyn Nets,Washington Wizards,away,0.307,0,WIN,100,144.1999969482422,34145.80859375,0.307,144.2
2024-03-27,Golden State Warriors,Orlando Magic,home,0.607,0,LOSS,100,-100.0,34045.80859375,0.607,164.72
2024-03-27,LA Clippers,Philadelphia 76ers,home,0.722,0,LOSS,100,-100.0,33945.80859375,0.722,138.46
2024-03-28,Boston Celtics,Atlanta Hawks,home,0.719,0,LOSS,100,-100.0,33845.80859375,0.719,139.12
2024-03-28,Milwaukee Bucks,New Orleans Pelicans,home,0.84,0,LOSS,100,-100.0,33745.80859375,0.84,119.04
2024-03-30,Boston Celtics,New Orleans Pelicans,home,0.97,0,LOSS,100,-100.0,33645.80859375,0.97,103.07
2024-03-30,Memphis Grizzlies,Orlando Magic,home,0.967,1,WIN,100,103.41000366210938,33749.21875,0.967,103.41
2024-03-30,Milwaukee Bucks,Atlanta Hawks,away,0.161,0,WIN,100,119.1500015258789,33868.37109375,0.161,119.15
2024-03-31,Utah Jazz,Sacramento Kings,away,0.333,1,LOSS,100,-100.0,33768.37109375,0.333,149.99
2024-03-31,Oklahoma City Thunder,New York Knicks,home,0.862,0,LOSS,100,-100.0,33668.37109375,0.862,115.99
2024-03-31,Golden State Warriors,San Antonio Spurs,away,0.183,0,WIN,100,122.44000244140625,33790.80859375,0.183,122.44
2024-03-31,Dallas Mavericks,Houston Rockets,home,0.625,0,LOSS,100,-100.0,33690.80859375,0.625,159.99
2024-03-31,Cleveland Cavaliers,Denver Nuggets,away,0.391,1,LOSS,100,-100.0,33590.80859375,0.391,164.29
2024-03-31,Miami Heat,Washington Wizards,away,0.387,0,WIN,100,163.02999877929688,33753.83984375,0.387,163.03
2024-03-31,Philadelphia 76ers,Toronto Raptors,away,0.207,0,WIN,100,126.08000183105469,33879.921875,0.207,126.08
2024-03-31,LA Clippers,Charlotte Hornets,away,0.031,0,WIN,100,103.2300033569336,33983.140625,0.031,103.23
2024-04-01,Brooklyn Nets,Indiana Pacers,away,0.103,1,LOSS,100,-100.0,33883.140625,0.103,111.44
2024-04-01,Phoenix Suns,New Orleans Pelicans,home,0.836,0,LOSS,100,-100.0,33783.140625,0.836,119.6
2024-04-01,Boston Celtics,Charlotte Hornets,away,0.136,0,WIN,100,115.77999877929688,33898.921875,0.136,115.78
2024-04-01,Portland Trail Blazers,Orlando Magic,home,0.94,1,WIN,100,106.38999938964844,34005.3203125,0.94,106.39
2024-04-02,Milwaukee Bucks,Washington Wizards,away,0.09,1,LOSS,100,-100.0,33905.3203125,0.09,109.84
2024-04-02,Los Angeles Lakers,Toronto Raptors,away,0.322,0,WIN,100,147.5,34052.8203125,0.322,147.5
2024-04-02,New York Knicks,Miami Heat,away,0.229,1,LOSS,100,-100.0,33952.8203125,0.229,129.77
2024-04-02,Houston Rockets,Minnesota Timberwolves,home,0.615,1,WIN,100,162.49000549316406,34115.30078125,0.615,162.49
2024-04-02,San Antonio Spurs,Denver Nuggets,away,0.353,1,LOSS,100,-100.0,34015.30078125,0.353,154.52
2024-04-02,Dallas Mavericks,Golden State Warriors,away,0.169,1,LOSS,100,-100.0,33915.30078125,0.169,120.34
2024-04-02,LA Clippers,Sacramento Kings,away,0.057,1,LOSS,100,-100.0,33815.30078125,0.057,106.07
2024-04-03,Cleveland Cavaliers,Phoenix Suns,home,0.875,1,WIN,100,114.2699966430664,33929.578125,0.875,114.27
2024-04-03,Orlando Magic,New Orleans Pelicans,home,0.841,0,LOSS,100,-100.0,33829.578125,0.841,118.84
2024-04-03,Toronto Raptors,Minnesota Timberwolves,home,0.621,1,WIN,100,160.99000549316406,33990.5703125,0.621,160.99
2024-04-03,Memphis Grizzlies,Milwaukee Bucks,home,0.99,0,LOSS,100,-100.0,33890.5703125,0.99,101.01
2024-04-03,Detroit Pistons,Atlanta Hawks,home,0.763,1,WIN,100,131.1199951171875,34021.6796875,0.763,131.12
2024-04-03,Indiana Pacers,Brooklyn Nets,home,0.901,1,WIN,100,110.93000030517578,34132.62109375,0.901,110.93
2024-04-03,Los Angeles Lakers,Washington Wizards,away,0.098,0,WIN,100,110.87000274658203,34243.48828125,0.098,110.87
2024-04-03,Oklahoma City Thunder,Boston Celtics,home,0.713,1,WIN,100,140.17999267578125,34383.671875,0.713,140.18
2024-04-04,Atlanta Hawks,Dallas Mavericks,home,0.909,1,WIN,100,110.0,34493.66015625,0.909,110.0
2024-04-04,Sacramento Kings,New York Knicks,home,0.724,1,WIN,100,138.0800018310547,34631.73828125,0.724,138.08
2024-04-04,Golden State Warriors,Houston Rockets,away,0.346,0,WIN,100,152.91000366210938,34784.6484375,0.346,152.91
2024-04-04,Denver Nuggets,LA Clippers,home,0.954,1,WIN,100,104.79000091552734,34889.44140625,0.954,104.79
2024-04-05,New York Knicks,Chicago Bulls,home,0.695,1,WIN,100,143.83999633789062,35033.28125,0.695,143.84
2024-04-05,Utah Jazz,LA Clippers,away,0.292,1,LOSS,100,-100.0,34933.28125,0.292,141.22
2024-04-05,Golden State Warriors,Dallas Mavericks,away,0.183,1,LOSS,100,-100.0,34833.28125,0.183,122.4
2024-04-05,Toronto Raptors,Milwaukee Bucks,home,0.914,0,LOSS,100,-100.0,34733.28125,0.914,109.37
2024-04-05,Miami Heat,Houston Rockets,home,0.627,0,LOSS,100,-100.0,34633.28125,0.627,159.43
2024-04-05,Minnesota Timberwolves,Phoenix Suns,home,0.873,1,WIN,100,114.55000305175781,34747.8203125,0.873,114.55
2024-04-05,Detroit Pistons,Memphis Grizzlies,away,0.296,1,LOSS,100,-100.0,34647.8203125,0.296,141.99
2024-04-05,Sacramento Kings,Boston Celtics,away,0.372,1,LOSS,100,-100.0,34547.8203125,0.372,159.18
2024-04-05,Portland Trail Blazers,Washington Wizards,home,0.751,0,LOSS,100,-100.0,34447.8203125,0.751,133.21
2024-04-05,Orlando Magic,Charlotte Hornets,away,0.028,1,LOSS,100,-100.0,34347.8203125,0.028,102.84
2024-04-05,Oklahoma City Thunder,Indiana Pacers,away,0.019,1,LOSS,100,-100.0,34247.8203125,0.019,101.89
2024-04-05,San Antonio Spurs,New Orleans Pelicans,home,0.649,0,LOSS,100,-100.0,34147.8203125,0.649,154.03
2024-04-06,Cleveland Cavaliers,Los Angeles Lakers,away,0.368,1,LOSS,100,-100.0,34047.8203125,0.368,158.13
2024-04-06,Detroit Pistons,Brooklyn Nets,home,0.831,1,WIN,100,120.38999938964844,34168.21875,0.831,120.39
2024-04-06,Philadelphia 76ers,Memphis Grizzlies,away,0.113,0,WIN,100,112.80000305175781,34281.01171875,0.113,112.8
2024-04-07,Minnesota Timberwolves,Los Angeles Lakers,home,0.732,0,LOSS,100,-100.0,34181.01171875,0.732,136.66
2024-04-07,Utah Jazz,Golden State Warriors,away,0.211,1,LOSS,100,-100.0,34081.01171875,0.211,126.69
2024-04-07,Sacramento Kings,Brooklyn Nets,away,0.128,0,WIN,100,114.73999786376953,34195.76171875,0.128,114.74
2024-04-07,New York Knicks,Milwaukee Bucks,home,0.761,0,LOSS,100,-100.0,34095.76171875,0.761,131.38
2024-04-07,Chicago Bulls,Orlando Magic,home,0.719,1,WIN,100,139.0,34234.75,0.719,139.0
2024-04-07,Philadelphia 76ers,San Antonio Spurs,away,0.215,0,WIN,100,127.41000366210938,34362.16015625,0.215,127.41
2024-04-07,New Orleans Pelicans,Phoenix Suns,home,0.847,0,LOSS,100,-100.0,34262.16015625,0.847,118.11
2024-04-07,Portland Trail Blazers,Boston Celtics,home,0.973,1,WIN,100,102.76000213623047,34364.921875,0.973,102.76
2024-04-07,Miami Heat,Indiana Pacers,away,0.393,1,LOSS,100,-100.0,34264.921875,0.393,164.86
2024-04-07,Cleveland Cavaliers,LA Clippers,home,0.874,1,WIN,100,114.41999816894531,34379.3515625,0.874,114.42
2024-04-07,Oklahoma City Thunder,Charlotte Hornets,away,0.008,0,WIN,100,100.77999877929688,34480.12109375,0.008,100.78
2024-04-09,LA Clippers,Phoenix Suns,home,0.622,0,LOSS,100,-100.0,34380.12109375,0.622,160.7
2024-04-09,New Orleans Pelicans,Portland Trail Blazers,away,0.048,0,WIN,100,105.0,34485.12109375,0.048,105.0
2024-04-09,Golden State Warriors,Los Angeles Lakers,away,0.167,0,WIN,100,120.0999984741211,34605.21875,0.167,120.1
2024-04-09,Sacramento Kings,Oklahoma City Thunder,home,0.607,1,WIN,100,164.72000122070312,34769.94140625,0.607,164.72
2024-04-09,Washington Wizards,Minnesota Timberwolves,home,0.929,1,WIN,100,107.62000274658203,34877.55859375,0.929,107.62
2024-04-09,San Antonio Spurs,Memphis Grizzlies,away,0.031,0,WIN,100,103.16999816894531,34980.73046875,0.031,103.17
2024-04-09,Miami Heat,Atlanta Hawks,away,0.299,0,WIN,100,142.64999389648438,35123.390625,0.299,142.65
2024-04-09,Boston Celtics,Milwaukee Bucks,home,0.993,1,WIN,100,100.66000366210938,35224.05078125,0.993,100.66
2024-04-09,Indiana Pacers,Toronto Raptors,home,0.773,0,LOSS,100,-100.0,35124.05078125,0.773,129.43
2024-04-09,Detroit Pistons,Philadelphia 76ers,home,0.871,1,WIN,100,114.81999969482422,35238.87109375,0.871,114.82
2024-04-09,Dallas Mavericks,Charlotte Hornets,away,0.08,0,WIN,100,108.7300033569336,35347.6015625,0.08,108.73
2024-04-10,Phoenix Suns,LA Clippers,home,0.756,0,LOSS,100,-100.0,35247.6015625,0.756,132.33
2024-04-10,Minnesota Timberwolves,Denver Nuggets,home,0.762,1,WIN,100,131.24000549316406,35378.83984375,0.762,131.24
2024-04-10,Orlando Magic,Milwaukee Bucks,home,0.927,1,WIN,100,107.91999816894531,35486.76171875,0.927,107.92
2024-04-10,Charlotte Hornets,Atlanta Hawks,home,0.816,0,LOSS,100,-100.0,35386.76171875,0.816,122.57
2024-04-10,Memphis Grizzlies,Cleveland Cavaliers,home,0.989,1,WIN,100,101.12000274658203,35487.87890625,0.989,101.12
2024-04-10,Dallas Mavericks,Miami Heat,away,0.37,0,WIN,100,158.83999633789062,35646.71875,0.37,158.84
2024-04-11,Chicago Bulls,Detroit Pistons,away,0.212,0,WIN,100,126.83999633789062,35773.55859375,0.212,126.84
2024-04-11,New York Knicks,Boston Celtics,away,0.347,0,WIN,100,153.02999877929688,35926.578125,0.347,153.03
2024-04-11,Houston Rockets,Utah Jazz,away,0.367,1,LOSS,100,-100.0,35826.578125,0.367,158.06
2024-04-11,Golden State Warriors,Portland Trail Blazers,away,0.103,0,WIN,100,111.47000122070312,35938.05859375,0.103,111.47
2024-04-11,New Orleans Pelicans,Sacramento Kings,away,0.19,0,WIN,100,123.45999908447266,36061.51953125,0.19,123.46
2024-04-12,Phoenix Suns,Sacramento Kings,away,0.169,0,WIN,100,120.30000305175781,36181.8203125,0.169,120.3
2024-04-12,Houston Rockets,Portland Trail Blazers,away,0.038,0,WIN,100,103.93000030517578,36285.76171875,0.038,103.93
2024-04-12,Detroit Pistons,Dallas Mavericks,home,0.938,0,LOSS,100,-100.0,36185.76171875,0.938,106.6
2024-04-12,Atlanta Hawks,Minnesota Timberwolves,home,0.916,1,WIN,100,109.22000122070312,36294.98046875,0.916,109.22
2024-04-12,Los Angeles Lakers,Memphis Grizzlies,away,0.004,0,WIN,100,100.44000244140625,36395.421875,0.004,100.44
2024-04-12,Milwaukee Bucks,Oklahoma City Thunder,home,0.744,1,WIN,100,134.3699951171875,36529.78125,0.744,134.37
2024-04-12,Indiana Pacers,Cleveland Cavaliers,home,0.96,1,WIN,100,104.12999725341797,36633.91015625,0.96,104.13
2024-04-12,Charlotte Hornets,Boston Celtics,home,0.635,1,WIN,100,157.5,36791.41015625,0.635,157.5
2024-04-12,Orlando Magic,Philadelphia 76ers,home,0.906,1,WIN,100,110.33000183105469,36901.73828125,0.906,110.33
2024-04-12,Chicago Bulls,Washington Wizards,away,0.108,0,WIN,100,112.12000274658203,37013.87109375,0.108,112.12
2024-04-12,Denver Nuggets,San Antonio Spurs,away,0.334,1,LOSS,100,-100.0,36913.87109375,0.334,150.05
2024-04-14,Phoenix Suns,Minnesota Timberwolves,home,0.792,0,LOSS,100,-100.0,36813.87109375,0.792,126.25
2024-04-14,Portland Trail Blazers,Sacramento Kings,home,0.964,1,WIN,100,103.7699966430664,36917.62890625,0.964,103.77
2024-04-14,Utah Jazz,Golden State Warriors,home,0.719,1,WIN,100,139.07000732421875,37056.69921875,0.719,139.07
2024-04-14,Detroit Pistons,San Antonio Spurs,home,0.729,1,WIN,100,137.19000244140625,37193.890625,0.729,137.19
2024-04-14,Dallas Mavericks,Oklahoma City Thunder,away,0.296,1,LOSS,100,-100.0,37093.890625,0.296,142.09
2024-04-14,Los Angeles Lakers,New Orleans Pelicans,home,0.757,0,LOSS,100,-100.0,36993.890625,0.757,132.12
2024-04-14,Denver Nuggets,Memphis Grizzlies,away,0.037,0,WIN,100,103.87999725341797,37097.76171875,0.037,103.88
2024-04-14,Houston Rockets,LA Clippers,home,0.77,0,LOSS,100,-100.0,36997.76171875,0.77,129.87
2024-04-14,Milwaukee Bucks,Orlando Magic,home,0.834,1,WIN,100,119.97000122070312,37117.73828125,0.834,119.97
2024-04-14,Washington Wizards,Boston Celtics,home,0.648,1,WIN,100,154.4199981689453,37272.16015625,0.648,154.42
2024-04-14,Charlotte Hornets,Cleveland Cavaliers,home,0.612,0,LOSS,100,-100.0,37172.16015625,0.612,163.49
2024-04-14,Toronto Raptors,Miami Heat,home,0.77,1,WIN,100,129.88999938964844,37302.05078125,0.77,129.89
2024-04-14,Chicago Bulls,New York Knicks,away,0.311,1,LOSS,100,-100.0,37202.05078125,0.311,145.05
2024-04-14,Atlanta Hawks,Indiana Pacers,away,0.352,1,LOSS,100,-100.0,37102.05078125,0.352,154.28
2024-04-16,Los Angeles Lakers,New Orleans Pelicans,home,0.635,0,LOSS,100,-100.0,37002.05078125,0.635,157.42
2024-04-16,Golden State Warriors,Sacramento Kings,away,0.01,1,LOSS,100,-100.0,36902.05078125,0.01,101.05
2024-04-17,Miami Heat,Philadelphia 76ers,home,0.84,1,WIN,100,119.06999969482422,37021.12109375,0.84,119.07
2024-04-20,Orlando Magic,Cleveland Cavaliers,away,0.318,1,LOSS,100,-100.0,36921.12109375,0.318,146.56
2024-04-20,Phoenix Suns,Minnesota Timberwolves,home,0.812,1,WIN,100,123.19999694824219,37044.3203125,0.812,123.2
2024-04-20,Philadelphia 76ers,New York Knicks,away,0.182,1,LOSS,100,-100.0,36944.3203125,0.182,122.26
2024-04-21,New Orleans Pelicans,Oklahoma City Thunder,home,0.665,1,WIN,100,150.49000549316406,37094.80859375,0.665,150.49
2024-04-21,Miami Heat,Boston Celtics,home,0.939,1,WIN,100,106.44000244140625,37201.26171875,0.939,106.44
2024-04-21,Indiana Pacers,Milwaukee Bucks,home,0.941,1,WIN,100,106.26000213623047,37307.51953125,0.941,106.26
2024-04-23,Phoenix Suns,Minnesota Timberwolves,home,0.767,1,WIN,100,130.33999633789062,37437.859375,0.767,130.34
2024-04-23,Indiana Pacers,Milwaukee Bucks,home,0.913,0,LOSS,100,-100.0,37337.859375,0.913,109.58
2024-04-24,Miami Heat,Boston Celtics,home,0.879,0,LOSS,100,-100.0,37237.859375,0.879,113.7
2024-04-25,Denver Nuggets,Los Angeles Lakers,home,0.894,0,LOSS,100,-100.0,37137.859375,0.894,111.89
2024-04-25,Cleveland Cavaliers,Orlando Magic,away,0.393,1,LOSS,100,-100.0,37037.859375,0.393,164.82
2024-04-26,Minnesota Timberwolves,Phoenix Suns,home,0.864,0,LOSS,100,-100.0,36937.859375,0.864,115.76
2024-04-26,Milwaukee Bucks,Indiana Pacers,away,0.165,1,LOSS,100,-100.0,36837.859375,0.165,119.77
2024-04-26,LA Clippers,Dallas Mavericks,away,0.08,1,LOSS,100,-100.0,36737.859375,0.08,108.72
2024-04-27,Denver Nuggets,Los Angeles Lakers,home,0.849,1,WIN,100,117.79000091552734,36855.6484375,0.849,117.79
2024-04-27,Oklahoma City Thunder,New Orleans Pelicans,home,0.783,0,LOSS,100,-100.0,36755.6484375,0.783,127.7
2024-04-27,Boston Celtics,Miami Heat,home,0.657,0,LOSS,100,-100.0,36655.6484375,0.657,152.2
2024-04-28,LA Clippers,Dallas Mavericks,away,0.155,0,WIN,100,118.31999969482422,36773.96875,0.155,118.32
2024-04-28,Milwaukee Bucks,Indiana Pacers,away,0.139,1,LOSS,100,-100.0,36673.96875,0.139,116.18
2024-04-28,Minnesota Timberwolves,Phoenix Suns,home,0.826,0,LOSS,100,-100.0,36573.96875,0.826,121.06
