Game_Number,Date,Away,Home,OU,Spread,IL,ML,Away_ML,Points,Win,Margin,Prediction,Correct?,Bet_Amount,Money_Lost_Won,Running_Profit,Confidence,Uncertainty,Odds
SUMMARY,Tested: 10/27/2023,,,,,,,,,,,,,Bet for All Game: $100,"Total Profit: $58,392.18",,,,
,,,,,,,,,,,,,,Total Bets: 719,Win Rate: 74.7%,,,,
1,2023-10-27,Denver Nuggets,Memphis Grizzlies,221.5,0,0.6700000166893005,149,303,212.0,0,0.0,0,Yes,100,149.2100067138672,149.2100067138672,0.33000001311302185,0.1,149.2100067138672
2,2023-10-27,Miami Heat,Boston Celtics,217.5,0,0.6269999742507935,159,268,230.0,1,0.0,1,Yes,100,159.4199981689453,308.6300048828125,0.6269999742507935,0.1,159.4199981689453
3,2023-10-27,Oklahoma City Thunder,Cleveland Cavaliers,225.5,0,0.6819999814033508,146,314,213.0,0,0.0,0,Yes,100,146.61000061035156,455.239990234375,0.3179999887943268,0.1,146.61000061035156
4,2023-10-27,Brooklyn Nets,Dallas Mavericks,230.0,0,0.6959999799728394,143,328,245.0,1,0.0,1,Yes,100,143.6699981689453,598.9099731445312,0.6959999799728394,0.1,143.6699981689453
5,2023-10-27,Orlando Magic,Portland Trail Blazers,220.5,0,0.6859999895095825,145,317,199.0,0,0.0,0,Yes,100,145.8800048828125,744.780029296875,0.3140000104904175,0.1,145.8800048828125
6,2023-10-28,Miami Heat,Minnesota Timberwolves,214.5,0,0.7710000276565552,129,437,196.0,1,0.0,1,Yes,100,129.63999938964844,874.4199829101562,0.7710000276565552,0.1,129.63999938964844
7,2023-10-28,Indiana Pacers,Cleveland Cavaliers,221.0,0,0.7129999995231628,140,348,238.0,0,0.0,0,Yes,100,140.27000427246094,1014.6900024414062,0.28700000047683716,0.1,140.27000427246094
8,2023-10-28,Utah Jazz,Phoenix Suns,223.0,0,0.7179999947547913,139,354,230.0,1,0.0,1,Yes,100,139.24000549316406,1153.9300537109375,0.7179999947547913,0.1,139.24000549316406
9,2023-10-28,Chicago Bulls,Detroit Pistons,213.5,0,0.7310000061988831,136,371,220.0,1,0.0,1,Yes,100,136.77000427246094,1290.699951171875,0.7310000061988831,0.1,136.77000427246094
10,2023-10-28,New York Knicks,New Orleans Pelicans,223.5,0,0.7699999809265137,129,435,183.0,1,0.0,1,Yes,100,129.82000732421875,1420.52001953125,0.7699999809265137,0.1,129.82000732421875
11,2023-10-28,Memphis Grizzlies,Washington Wizards,230.0,0,0.6790000200271606,147,311,219.0,1,0.0,1,Yes,100,147.17999267578125,1567.7099609375,0.6790000200271606,0.1,147.17999267578125
12,2023-10-29,Golden State Warriors,Houston Rockets,223.0,0,0.6119999885559082,163,257,201.0,0,0.0,0,Yes,100,163.41000366210938,1731.1199951171875,0.3880000114440918,0.1,163.41000366210938
13,2023-10-29,Portland Trail Blazers,Philadelphia 76ers,217.0,0,0.7260000109672546,137,365,224.0,1,0.0,1,Yes,100,137.69000244140625,1868.81005859375,0.7260000109672546,0.1,137.69000244140625
14,2023-10-29,Los Angeles Lakers,Sacramento Kings,235.5,0,0.675000011920929,148,308,259.0,1,0.0,1,Yes,100,148.07000732421875,2016.8800048828125,0.675000011920929,0.1,148.07000732421875
15,2023-10-30,Utah Jazz,Denver Nuggets,225.0,0,0.7419999837875366,134,387,212.0,1,0.0,1,Yes,100,134.77000427246094,2151.64990234375,0.7419999837875366,0.1,134.77000427246094
16,2023-10-30,Miami Heat,Milwaukee Bucks,226.0,0,0.6389999985694885,156,276,236.0,1,0.0,1,Yes,100,156.52999877929688,2308.179931640625,0.6389999985694885,0.1,156.52999877929688
17,2023-10-30,Golden State Warriors,New Orleans Pelicans,221.0,0,0.6850000023841858,145,317,232.0,0,0.0,1,No,100,-100.0,2208.179931640625,0.6850000023841858,0.1,145.99000549316406
18,2023-10-30,Dallas Mavericks,Memphis Grizzlies,222.0,0,0.6179999709129333,161,261,235.0,0,0.0,0,Yes,100,161.8000030517578,2369.989990234375,0.38199999928474426,0.1,161.8000030517578
19,2023-10-30,Boston Celtics,Washington Wizards,231.5,0,0.7609999775886536,131,418,233.0,0,0.0,0,Yes,100,131.41000366210938,2501.39990234375,0.23899999260902405,0.1,131.41000366210938
20,2023-10-30,Portland Trail Blazers,Toronto Raptors,217.0,0,0.6460000276565552,154,282,190.0,0,0.0,1,No,100,-100.0,2401.39990234375,0.6460000276565552,0.1,154.83999633789062
21,2023-10-31,Orlando Magic,LA Clippers,220.5,0,0.7139999866485596,140,349,220.0,1,0.0,1,Yes,100,140.02999877929688,2541.429931640625,0.7139999866485596,0.1,140.02999877929688
22,2023-10-31,San Antonio Spurs,Phoenix Suns,224.5,0,0.640999972820282,155,278,229.0,0,0.0,1,No,100,-100.0,2441.429931640625,0.640999972820282,0.1,155.9600067138672
23,2023-11-01,Portland Trail Blazers,Detroit Pistons,216.5,0,0.7279999852180481,137,366,211.0,0,0.0,1,No,100,-100.0,2341.429931640625,0.7279999852180481,0.1,137.4499969482422
24,2023-11-01,Indiana Pacers,Boston Celtics,233.5,0,0.6919999718666077,144,324,259.0,1,0.0,1,Yes,100,144.50999450683594,2485.93994140625,0.6919999718666077,0.1,144.50999450683594
25,2023-11-01,Washington Wizards,Atlanta Hawks,240.5,0,0.699999988079071,142,333,251.0,1,0.0,1,Yes,100,142.91000366210938,2628.85009765625,0.699999988079071,0.1,142.91000366210938
26,2023-11-01,Cleveland Cavaliers,New York Knicks,210.5,0,0.7059999704360962,141,339,184.0,0,0.0,1,No,100,-100.0,2528.85009765625,0.7059999704360962,0.1,141.67999267578125
27,2023-11-01,Brooklyn Nets,Miami Heat,222.5,0,0.6980000138282776,143,330,214.0,0,0.0,0,Yes,100,143.36000061035156,2672.199951171875,0.3019999861717224,0.1,143.36000061035156
28,2023-11-01,New Orleans Pelicans,Oklahoma City Thunder,227.5,0,0.6050000190734863,165,253,216.0,0,0.0,1,No,100,-100.0,2572.199951171875,0.6050000190734863,0.1,165.14999389648438
29,2023-11-01,Chicago Bulls,Dallas Mavericks,220.5,0,0.6710000038146973,149,303,219.0,1,0.0,1,Yes,100,149.0399932861328,2721.25,0.6710000038146973,0.1,149.0399932861328
30,2023-11-01,Sacramento Kings,Golden State Warriors,228.0,0,0.6380000114440918,156,276,203.0,1,0.0,1,Yes,100,156.72999572753906,2877.97998046875,0.6380000114440918,0.1,156.72999572753906
31,2023-11-02,San Antonio Spurs,Phoenix Suns,229.5,0,0.6610000133514404,151,295,253.0,0,0.0,1,No,100,-100.0,2777.97998046875,0.6610000133514404,0.1,151.25
32,2023-11-02,Toronto Raptors,Philadelphia 76ers,214.5,0,0.7789999842643738,128,451,213.0,1,0.0,1,Yes,100,128.42999267578125,2906.39990234375,0.7789999842643738,0.1,128.42999267578125
33,2023-11-02,Detroit Pistons,New Orleans Pelicans,215.5,0,0.6169999837875366,162,260,241.0,1,0.0,1,Yes,100,162.1699981689453,3068.570068359375,0.6169999837875366,0.1,162.1699981689453
34,2023-11-03,Memphis Grizzlies,Portland Trail Blazers,220.0,0,0.6290000081062317,159,269,228.0,1,0.0,1,Yes,100,159.0500030517578,3227.6201171875,0.6290000081062317,0.1,159.0500030517578
35,2023-11-03,New York Knicks,Milwaukee Bucks,224.5,0,0.6069999933242798,164,254,215.0,1,0.0,1,Yes,100,164.77000427246094,3392.389892578125,0.6069999933242798,0.1,164.77000427246094
36,2023-11-04,Utah Jazz,Minnesota Timberwolves,224.5,0,0.7009999752044678,142,334,218.0,1,0.0,1,Yes,100,142.6999969482422,3535.090087890625,0.7009999752044678,0.1,142.6999969482422
37,2023-11-04,Los Angeles Lakers,Orlando Magic,222.5,0,0.640999972820282,156,278,221.0,1,0.0,1,Yes,100,156.08999633789062,3691.179931640625,0.640999972820282,0.1,156.08999633789062
38,2023-11-04,Phoenix Suns,Philadelphia 76ers,220.5,0,0.6859999895095825,145,318,212.0,1,0.0,1,Yes,100,145.82000732421875,3837.0,0.6859999895095825,0.1,145.82000732421875
39,2023-11-04,Chicago Bulls,Denver Nuggets,217.5,0,0.7279999852180481,137,367,224.0,1,0.0,1,Yes,100,137.33999633789062,3974.340087890625,0.7279999852180481,0.1,137.33999633789062
40,2023-11-05,Charlotte Hornets,Dallas Mavericks,235.0,0,0.7919999957084656,126,481,242.0,1,0.0,1,Yes,100,126.19999694824219,4100.5400390625,0.7919999957084656,0.1,126.19999694824219
41,2023-11-05,Golden State Warriors,Cleveland Cavaliers,223.0,0,0.6539999842643738,152,288,219.0,1,0.0,0,No,100,-100.0,4000.5400390625,0.34599998593330383,0.1,152.92999267578125
42,2023-11-05,Phoenix Suns,Detroit Pistons,218.0,0,0.6330000162124634,158,272,226.0,0,0.0,1,No,100,-100.0,3900.5400390625,0.6330000162124634,0.1,158.07000732421875
43,2023-11-06,New Orleans Pelicans,Denver Nuggets,229.5,0,0.7049999833106995,141,339,250.0,1,0.0,1,Yes,100,141.8000030517578,4042.340087890625,0.7049999833106995,0.1,141.8000030517578
44,2023-11-06,Dallas Mavericks,Orlando Magic,230.5,0,0.6370000243186951,157,275,219.0,0,0.0,1,No,100,-100.0,3942.340087890625,0.6370000243186951,0.1,157.0800018310547
45,2023-11-06,Washington Wizards,Philadelphia 76ers,229.0,0,0.7540000081062317,132,405,274.0,1,0.0,1,Yes,100,132.69000244140625,4075.030029296875,0.7540000081062317,0.1,132.69000244140625
46,2023-11-06,San Antonio Spurs,Indiana Pacers,239.0,0,0.6140000224113464,162,259,263.0,1,0.0,1,Yes,100,162.7899932861328,4237.81982421875,0.6140000224113464,0.1,162.7899932861328
47,2023-11-08,Phoenix Suns,Chicago Bulls,218.0,0,0.6190000176429749,161,262,231.0,0,0.0,0,Yes,100,161.52000427246094,4399.33984375,0.38100001215934753,0.1,161.52000427246094
48,2023-11-08,Toronto Raptors,Dallas Mavericks,225.5,0,0.7929999828338623,126,484,243.0,0,0.0,1,No,100,-100.0,4299.33984375,0.7929999828338623,0.1,126.04000091552734
49,2023-11-08,Cleveland Cavaliers,Oklahoma City Thunder,227.5,0,0.6430000066757202,155,280,248.0,1,0.0,1,Yes,100,155.52000427246094,4454.8701171875,0.6430000066757202,0.1,155.52000427246094
50,2023-11-08,Detroit Pistons,Milwaukee Bucks,227.0,0,0.6629999876022339,150,296,238.0,1,0.0,1,Yes,100,150.88999938964844,4605.75,0.6629999876022339,0.1,150.88999938964844
51,2023-11-08,Miami Heat,Memphis Grizzlies,217.0,0,0.6209999918937683,161,263,210.0,0,0.0,0,Yes,100,161.0399932861328,4766.7900390625,0.3790000081062317,0.1,161.0399932861328
52,2023-11-08,Washington Wizards,Charlotte Hornets,239.0,0,0.6679999828338623,149,300,248.0,0,0.0,1,No,100,-100.0,4666.7900390625,0.6679999828338623,0.1,149.75999450683594
53,2023-11-08,New Orleans Pelicans,Minnesota Timberwolves,216.0,0,0.6809999942779541,146,313,223.0,1,0.0,1,Yes,100,146.80999755859375,4813.60009765625,0.6809999942779541,0.1,146.80999755859375
54,2023-11-08,San Antonio Spurs,New York Knicks,223.5,0,0.6320000290870667,158,272,231.0,1,0.0,1,Yes,100,158.1199951171875,4971.72021484375,0.6320000290870667,0.1,158.1199951171875
55,2023-11-08,Utah Jazz,Indiana Pacers,243.0,0,0.699999988079071,142,333,252.0,1,0.0,1,Yes,100,142.8300018310547,5114.5400390625,0.699999988079071,0.1,142.8300018310547
56,2023-11-08,Los Angeles Lakers,Houston Rockets,222.0,0,0.6299999952316284,158,270,222.0,1,0.0,1,Yes,100,158.77999877929688,5273.330078125,0.6299999952316284,0.1,158.77999877929688
57,2023-11-09,Milwaukee Bucks,Indiana Pacers,239.5,0,0.6200000047683716,161,262,250.0,1,0.0,1,Yes,100,161.41000366210938,5434.72998046875,0.6200000047683716,0.1,161.41000366210938
58,2023-11-10,Los Angeles Lakers,Phoenix Suns,224.5,0,0.6819999814033508,146,314,241.0,0,0.0,1,No,100,-100.0,5334.72998046875,0.6819999814033508,0.1,146.7100067138672
59,2023-11-10,Minnesota Timberwolves,San Antonio Spurs,225.0,0,0.6579999923706055,152,292,227.0,0,0.0,0,Yes,100,152.02999877929688,5486.759765625,0.34200000762939453,0.1,152.02999877929688
60,2023-11-10,Brooklyn Nets,Boston Celtics,229.5,0,0.7009999752044678,142,334,228.0,1,0.0,1,Yes,100,142.72999572753906,5629.490234375,0.7009999752044678,0.1,142.72999572753906
61,2023-11-10,Philadelphia 76ers,Detroit Pistons,224.0,0,0.7260000109672546,137,365,220.0,0,0.0,0,Yes,100,137.67999267578125,5767.169921875,0.27399998903274536,0.1,137.67999267578125
62,2023-11-10,New Orleans Pelicans,Houston Rockets,219.5,0,0.7099999785423279,140,344,205.0,1,0.0,1,Yes,100,140.8300018310547,5908.0,0.7099999785423279,0.1,140.8300018310547
63,2023-11-11,Toronto Raptors,Boston Celtics,222.5,0,0.7630000114440918,131,421,211.0,1,0.0,1,Yes,100,131.08999633789062,6039.08984375,0.7630000114440918,0.1,131.08999633789062
64,2023-11-11,Miami Heat,Atlanta Hawks,227.5,0,0.6100000143051147,163,256,226.0,0,0.0,1,No,100,-100.0,5939.08984375,0.6100000143051147,0.1,163.94000244140625
65,2023-11-11,Cleveland Cavaliers,Golden State Warriors,224.0,0,0.7099999785423279,140,345,228.0,0,0.0,1,No,100,-100.0,5839.08984375,0.7099999785423279,0.1,140.77000427246094
66,2023-11-12,Dallas Mavericks,New Orleans Pelicans,237.0,0,0.6299999952316284,158,270,260.0,0,0.0,0,Yes,100,158.77999877929688,5997.8701171875,0.3700000047683716,0.1,158.77999877929688
67,2023-11-12,Miami Heat,San Antonio Spurs,221.5,0,0.6019999980926514,166,251,231.0,0,0.0,0,Yes,100,166.0500030517578,6163.919921875,0.39800000190734863,0.1,166.0500030517578
68,2023-11-12,Memphis Grizzlies,LA Clippers,224.5,0,0.7749999761581421,129,444,206.0,0,0.0,1,No,100,-100.0,6063.919921875,0.7749999761581421,0.1,129.02999877929688
69,2023-11-12,Washington Wizards,Brooklyn Nets,233.5,0,0.6140000224113464,162,258,196.0,1,0.0,1,Yes,100,162.91000366210938,6226.830078125,0.6140000224113464,0.1,162.91000366210938
70,2023-11-12,Charlotte Hornets,New York Knicks,224.0,0,0.6269999742507935,159,267,236.0,1,0.0,1,Yes,100,159.57000732421875,6386.39990234375,0.6269999742507935,0.1,159.57000732421875
71,2023-11-13,New York Knicks,Boston Celtics,220.0,0,0.7440000176429749,134,390,212.0,1,0.0,1,Yes,100,134.39999389648438,6520.7998046875,0.7440000176429749,0.1,134.39999389648438
72,2023-11-13,Washington Wizards,Toronto Raptors,230.5,0,0.7170000076293945,139,352,218.0,1,0.0,1,Yes,100,139.5500030517578,6660.35009765625,0.7170000076293945,0.1,139.5500030517578
73,2023-11-13,Chicago Bulls,Milwaukee Bucks,230.5,0,0.7110000252723694,140,345,227.0,1,0.0,1,Yes,100,140.6999969482422,6801.0498046875,0.7110000252723694,0.1,140.6999969482422
74,2023-11-14,LA Clippers,Denver Nuggets,226.0,0,0.7200000286102295,138,356,219.0,1,0.0,1,Yes,100,138.97000122070312,6940.02001953125,0.7200000286102295,0.1,138.97000122070312
75,2023-11-14,Dallas Mavericks,New Orleans Pelicans,239.5,0,0.6269999742507935,159,267,241.0,1,0.0,0,No,100,-100.0,6840.02001953125,0.37299999594688416,0.1,159.5500030517578
76,2023-11-14,Indiana Pacers,Philadelphia 76ers,241.0,0,0.6610000133514404,151,294,258.0,0,0.0,1,No,100,-100.0,6740.02001953125,0.6610000133514404,0.1,151.30999755859375
77,2023-11-14,Atlanta Hawks,Detroit Pistons,225.0,0,0.6079999804496765,164,254,246.0,0,0.0,0,Yes,100,164.57000732421875,6904.58984375,0.3919999897480011,0.1,164.57000732421875
78,2023-11-14,San Antonio Spurs,Oklahoma City Thunder,237.0,0,0.6840000152587891,146,316,210.0,1,0.0,1,Yes,100,146.14999389648438,7050.740234375,0.6840000152587891,0.1,146.14999389648438
79,2023-11-14,Memphis Grizzlies,Los Angeles Lakers,225.5,0,0.671999990940094,148,304,241.0,1,0.0,1,Yes,100,148.83999633789062,7199.58984375,0.671999990940094,0.1,148.83999633789062
80,2023-11-15,Cleveland Cavaliers,Portland Trail Blazers,217.5,0,0.6179999709129333,161,261,204.0,0,0.0,0,Yes,100,161.9199981689453,7361.509765625,0.38199999928474426,0.1,161.9199981689453
81,2023-11-15,New York Knicks,Atlanta Hawks,229.0,0,0.6309999823570251,158,271,230.0,0,0.0,1,No,100,-100.0,7261.509765625,0.6309999823570251,0.1,158.3800048828125
82,2023-11-17,Phoenix Suns,Utah Jazz,247.5,0,0.671999990940094,148,304,259.0,0,0.0,0,Yes,100,148.77999877929688,7410.2900390625,0.328000009059906,0.1,148.77999877929688
83,2023-11-17,Los Angeles Lakers,Portland Trail Blazers,227.5,0,0.6579999923706055,152,292,202.0,0,0.0,0,Yes,100,152.02000427246094,7562.31005859375,0.34200000762939453,0.1,152.02000427246094
84,2023-11-17,Sacramento Kings,San Antonio Spurs,240.5,0,0.6309999823570251,158,271,249.0,0,0.0,0,Yes,100,158.41000366210938,7720.72021484375,0.36899998784065247,0.1,158.41000366210938
85,2023-11-17,Boston Celtics,Toronto Raptors,223.5,0,0.628000020980835,159,268,213.0,0,0.0,0,Yes,100,159.19000244140625,7879.91015625,0.3720000088214874,0.1,159.19000244140625
86,2023-11-17,New York Knicks,Washington Wizards,225.5,0,0.6340000033378601,157,273,219.0,0,0.0,0,Yes,100,157.7899932861328,8037.7001953125,0.3659999966621399,0.1,157.7899932861328
87,2023-11-17,Milwaukee Bucks,Charlotte Hornets,243.0,0,0.6430000066757202,155,280,229.0,0,0.0,0,Yes,100,155.42999267578125,8193.1298828125,0.3569999933242798,0.1,155.42999267578125
88,2023-11-17,Detroit Pistons,Cleveland Cavaliers,221.5,0,0.6919999718666077,144,324,208.0,1,0.0,1,Yes,100,144.49000549316406,8337.6201171875,0.6919999718666077,0.1,144.49000549316406
89,2023-11-18,Oklahoma City Thunder,Golden State Warriors,235.5,0,0.6269999742507935,159,267,253.0,0,0.0,0,Yes,100,159.55999755859375,8497.1796875,0.37299999594688416,0.1,159.55999755859375
90,2023-11-18,Minnesota Timberwolves,New Orleans Pelicans,221.0,0,0.625,159,266,241.0,0,0.0,0,Yes,100,159.89999389648438,8657.080078125,0.375,0.1,159.89999389648438
91,2023-11-19,Detroit Pistons,Toronto Raptors,219.0,0,0.6700000166893005,149,303,255.0,1,0.0,1,Yes,100,149.17999267578125,8806.259765625,0.6700000166893005,0.1,149.17999267578125
92,2023-11-19,Boston Celtics,Memphis Grizzlies,221.5,0,0.7649999856948853,130,425,202.0,0,0.0,0,Yes,100,130.7100067138672,8936.9599609375,0.23499999940395355,0.1,130.7100067138672
93,2023-11-19,Phoenix Suns,Utah Jazz,239.0,0,0.6639999747276306,150,297,277.0,0,0.0,0,Yes,100,150.63999938964844,9087.599609375,0.335999995470047,0.1,150.63999938964844
94,2023-11-19,Oklahoma City Thunder,Portland Trail Blazers,223.5,0,0.7289999723434448,137,369,225.0,0,0.0,0,Yes,100,137.10000610351562,9224.7001953125,0.2709999978542328,0.1,137.10000610351562
95,2023-11-20,LA Clippers,San Antonio Spurs,230.5,0,0.6309999823570251,158,271,223.0,0,0.0,0,Yes,100,158.39999389648438,9383.08984375,0.36899998784065247,0.1,158.39999389648438
96,2023-11-20,Denver Nuggets,Detroit Pistons,225.5,0,0.6629999876022339,150,296,210.0,0,0.0,0,Yes,100,150.77000427246094,9533.8603515625,0.3370000123977661,0.1,150.77000427246094
97,2023-11-20,Milwaukee Bucks,Washington Wizards,246.0,0,0.6620000004768372,150,296,271.0,0,0.0,0,Yes,100,150.99000549316406,9684.83984375,0.33799999952316284,0.1,150.99000549316406
98,2023-11-20,Boston Celtics,Charlotte Hornets,234.5,0,0.6779999732971191,147,310,239.0,1,0.0,0,No,100,-100.0,9584.83984375,0.32199999690055847,0.1,147.52000427246094
99,2023-11-21,Toronto Raptors,Orlando Magic,215.5,0,0.6029999852180481,165,251,233.0,1,0.0,1,Yes,100,165.83999633789062,9750.6796875,0.6029999852180481,0.1,165.83999633789062
100,2023-11-21,Indiana Pacers,Atlanta Hawks,252.5,0,0.6190000176429749,161,262,309.0,0,0.0,1,No,100,-100.0,9650.6796875,0.6190000176429749,0.1,161.5800018310547
101,2023-11-21,Cleveland Cavaliers,Philadelphia 76ers,218.5,0,0.6620000004768372,151,295,241.0,0,0.0,1,No,100,-100.0,9550.6796875,0.6620000004768372,0.1,151.08999633789062
102,2023-11-21,Portland Trail Blazers,Phoenix Suns,223.5,0,0.7599999904632568,131,416,227.0,1,0.0,1,Yes,100,131.55999755859375,9682.240234375,0.7599999904632568,0.1,131.55999755859375
103,2023-11-21,Utah Jazz,Los Angeles Lakers,239.5,0,0.7039999961853027,141,338,230.0,1,0.0,1,Yes,100,141.9499969482422,9824.1796875,0.7039999961853027,0.1,141.9499969482422
104,2023-11-22,Philadelphia 76ers,Minnesota Timberwolves,221.0,0,0.6140000224113464,162,259,211.0,1,0.0,1,Yes,100,162.80999755859375,9986.990234375,0.6140000224113464,0.1,162.80999755859375
105,2023-11-22,LA Clippers,San Antonio Spurs,231.0,0,0.6420000195503235,155,279,211.0,0,0.0,0,Yes,100,155.8300018310547,10142.8203125,0.3580000102519989,0.1,155.8300018310547
106,2023-11-22,Memphis Grizzlies,Houston Rockets,213.0,0,0.7519999742507935,133,402,202.0,1,0.0,1,Yes,100,133.00999450683594,10275.830078125,0.7519999742507935,0.1,133.00999450683594
107,2023-11-22,Toronto Raptors,Indiana Pacers,242.0,0,0.6869999766349792,145,319,263.0,0,0.0,1,No,100,-100.0,10175.830078125,0.6869999766349792,0.1,145.52999877929688
108,2023-11-22,Milwaukee Bucks,Boston Celtics,236.5,0,0.7170000076293945,139,352,235.0,1,0.0,1,Yes,100,139.5399932861328,10315.3701171875,0.7170000076293945,0.1,139.5399932861328
109,2023-11-22,Chicago Bulls,Oklahoma City Thunder,223.0,0,0.7760000228881836,128,446,218.0,1,0.0,1,Yes,100,128.8800048828125,10444.259765625,0.7760000228881836,0.1,128.8800048828125
110,2023-11-24,New Orleans Pelicans,LA Clippers,228.0,0,0.6340000033378601,157,273,222.0,0,0.0,1,No,100,-100.0,10344.259765625,0.6340000033378601,0.1,157.72999572753906
111,2023-11-24,San Antonio Spurs,Golden State Warriors,236.5,0,0.6710000038146973,149,303,230.0,1,0.0,1,Yes,100,149.0500030517578,10493.2998046875,0.6710000038146973,0.1,149.0500030517578
112,2023-11-24,Sacramento Kings,Minnesota Timberwolves,230.5,0,0.6019999980926514,166,251,235.0,0,0.0,1,No,100,-100.0,10393.2998046875,0.6019999980926514,0.1,166.0800018310547
113,2023-11-24,Washington Wizards,Milwaukee Bucks,248.0,0,0.7639999985694885,130,424,259.0,1,0.0,1,Yes,100,130.82000732421875,10524.1201171875,0.7639999985694885,0.1,130.82000732421875
114,2023-11-24,Chicago Bulls,Toronto Raptors,218.0,0,0.6370000243186951,157,275,229.0,1,0.0,1,Yes,100,157.02999877929688,10681.150390625,0.6370000243186951,0.1,157.02999877929688
115,2023-11-24,Phoenix Suns,Memphis Grizzlies,220.5,0,0.6949999928474426,143,328,199.0,0,0.0,0,Yes,100,143.8000030517578,10824.9501953125,0.3050000071525574,0.1,143.8000030517578
116,2023-11-24,Detroit Pistons,Indiana Pacers,247.0,0,0.722000002861023,138,359,249.0,1,0.0,1,Yes,100,138.5399932861328,10963.490234375,0.722000002861023,0.1,138.5399932861328
117,2023-11-25,Philadelphia 76ers,Oklahoma City Thunder,230.5,0,0.6050000190734863,165,253,250.0,0,0.0,1,No,100,-100.0,10863.490234375,0.6050000190734863,0.1,165.1699981689453
118,2023-11-25,Atlanta Hawks,Washington Wizards,248.5,0,0.6230000257492065,160,264,244.0,0,0.0,0,Yes,100,160.61000061035156,11024.099609375,0.37700000405311584,0.1,160.61000061035156
119,2023-11-25,New Orleans Pelicans,Utah Jazz,227.5,0,0.6299999952316284,158,270,205.0,1,0.0,0,No,100,-100.0,10924.099609375,0.3700000047683716,0.1,158.77000427246094
120,2023-11-26,Chicago Bulls,Brooklyn Nets,221.5,0,0.6460000276565552,154,282,227.0,1,0.0,1,Yes,100,154.8300018310547,11078.9296875,0.6460000276565552,0.1,154.8300018310547
121,2023-11-26,San Antonio Spurs,Denver Nuggets,229.5,0,0.7609999775886536,131,418,252.0,1,0.0,1,Yes,100,131.38999938964844,11210.3203125,0.7609999775886536,0.1,131.38999938964844
122,2023-11-26,Minnesota Timberwolves,Memphis Grizzlies,217.5,0,0.7360000014305115,135,379,216.0,0,0.0,0,Yes,100,135.8000030517578,11346.1201171875,0.2639999985694885,0.1,135.8000030517578
123,2023-11-26,Atlanta Hawks,Boston Celtics,236.0,0,0.800000011920929,125,499,216.0,1,0.0,1,Yes,100,125.02999877929688,11471.150390625,0.800000011920929,0.1,125.02999877929688
124,2023-11-26,Charlotte Hornets,Orlando Magic,228.5,0,0.6909999847412109,144,323,247.0,1,0.0,1,Yes,100,144.66000366210938,11615.8095703125,0.6909999847412109,0.1,144.66000366210938
125,2023-11-26,Portland Trail Blazers,Milwaukee Bucks,231.5,0,0.7929999828338623,126,482,210.0,1,0.0,1,Yes,100,126.1500015258789,11741.9599609375,0.7929999828338623,0.1,126.1500015258789
126,2023-11-27,Portland Trail Blazers,Indiana Pacers,240.5,0,0.7870000004768372,127,469,224.0,0,0.0,1,No,100,-100.0,11641.9599609375,0.7870000004768372,0.1,127.05000305175781
127,2023-11-27,Los Angeles Lakers,Philadelphia 76ers,230.5,0,0.6899999976158142,145,322,232.0,1,0.0,1,Yes,100,145.02999877929688,11786.98046875,0.6899999976158142,0.1,145.02999877929688
128,2023-11-27,New Orleans Pelicans,Utah Jazz,232.0,0,0.6850000023841858,146,317,226.0,1,0.0,0,No,100,-100.0,11686.98046875,0.3149999976158142,0.1,146.02999877929688
129,2023-11-27,Denver Nuggets,LA Clippers,217.5,0,0.6230000257492065,160,265,217.0,0,0.0,1,No,100,-100.0,11586.98046875,0.6230000257492065,0.1,160.41000366210938
130,2023-11-28,Charlotte Hornets,New York Knicks,220.0,0,0.7139999866485596,140,349,206.0,1,0.0,1,Yes,100,140.10000610351562,11727.080078125,0.7139999866485596,0.1,140.10000610351562
131,2023-11-28,Chicago Bulls,Boston Celtics,219.0,0,0.8130000233650208,122,534,221.0,1,0.0,1,Yes,100,122.98999786376953,11850.080078125,0.8130000233650208,0.1,122.98999786376953
132,2023-11-29,Houston Rockets,Denver Nuggets,227.5,0,0.6470000147819519,154,283,258.0,1,0.0,1,Yes,100,154.58999633789062,12004.66015625,0.6470000147819519,0.1,154.58999633789062
133,2023-11-29,Philadelphia 76ers,New Orleans Pelicans,232.5,0,0.609000027179718,164,255,238.0,1,0.0,0,No,100,-100.0,11904.66015625,0.39100000262260437,0.1,164.1199951171875
134,2023-11-29,Los Angeles Lakers,Detroit Pistons,229.0,0,0.6830000281333923,146,315,240.0,0,0.0,0,Yes,100,146.47999572753906,12051.1396484375,0.31700000166893005,0.1,146.47999572753906
135,2023-11-29,Washington Wizards,Orlando Magic,235.5,0,0.7720000147819519,129,438,259.0,1,0.0,1,Yes,100,129.5500030517578,12180.6796875,0.7720000147819519,0.1,129.5500030517578
136,2023-11-30,Portland Trail Blazers,Cleveland Cavaliers,218.5,0,0.7269999980926514,137,366,198.0,0,0.0,1,No,100,-100.0,12080.6796875,0.7269999980926514,0.1,137.50999450683594
137,2023-11-30,Charlotte Hornets,Brooklyn Nets,223.0,0,0.7310000061988831,136,371,257.0,0,0.0,1,No,100,-100.0,11980.6796875,0.7310000061988831,0.1,136.83999633789062
