Game_Number,Date,Away,Home,OU,Spread,IL,ML,Away_ML,Points,Win,Margin,Prediction,Correct?,Bet_Amount,Money_Lost_Won,Running_Profit,Confidence,Uncertainty,Odds
SUMMARY,Tested: 10/27/2023,,,,,,,,,,,,,Bet for All Game: $100,"Total Profit: $58,392.18",,,,
,,,,,,,,,,,,,,Total Bets: 719,Win Rate: 74.7%,,,,
652,2024-04-06,Philadelphia 76ers,Memphis Grizzlies,214.5,0,0.728,137,367,212.0,0,0.0,0,Yes,100,137.4,52678.79,0.272,0.1,137.4
653,2024-04-06,Atlanta Hawks,Denver Nuggets,225.0,0,0.765,130,425,252.0,1,0.0,1,Yes,100,130.72,52809.51,0.765,0.1,130.72
654,2024-04-07,Utah Jazz,Golden State Warriors,225.5,0,0.718,139,354,228.0,1,0.0,1,Yes,100,139.31,52948.82,0.718,0.1,139.31
655,2024-04-07,Sacramento Kings,Brooklyn Nets,217.5,0,0.655,152,290,184.0,0,0.0,0,Yes,100,152.62,53101.44,0.345,0.1,152.62
656,2024-04-07,New York Knicks,Milwaukee Bucks,220.5,0,0.634,157,272,231.0,0,0.0,1,No,100,-100.0,53001.44,0.634,0.1,157.85
657,2024-04-07,Chicago Bulls,Orlando Magic,212.0,0,0.672,148,304,211.0,1,0.0,1,Yes,100,148.83,53150.26,0.672,0.1,148.83
658,2024-04-07,Philadelphia 76ers,San Antonio Spurs,226.0,0,0.633,158,272,259.0,0,0.0,0,Yes,100,158.04,53308.3,0.367,0.1,158.04
659,2024-04-07,Portland Trail Blazers,Boston Celtics,216.0,0,0.905,110,1057,231.0,1,0.0,1,Yes,100,110.45,53418.75,0.905,0.1,110.45
660,2024-04-07,Houston Rockets,Dallas Mavericks,227.5,0,0.653,153,288,283.0,1,0.0,1,Yes,100,153.08,53571.83,0.653,0.1,153.08
661,2024-04-07,Cleveland Cavaliers,LA Clippers,217.0,0,0.687,145,319,238.0,1,0.0,1,Yes,100,145.52,53717.35,0.687,0.1,145.52
662,2024-04-07,Oklahoma City Thunder,Charlotte Hornets,218.0,0,0.772,129,438,239.0,0,0.0,0,Yes,100,129.59,53846.94,0.228,0.1,129.59
663,2024-04-09,New Orleans Pelicans,Portland Trail Blazers,213.5,0,0.786,127,467,210.0,0,0.0,0,Yes,100,127.25,53974.18,0.214,0.1,127.25
664,2024-04-09,Denver Nuggets,Utah Jazz,223.5,0,0.712,140,346,206.0,0,0.0,0,Yes,100,140.54,54114.72,0.288,0.1,140.54
665,2024-04-09,Sacramento Kings,Oklahoma City Thunder,227.5,0,0.633,158,272,217.0,1,0.0,1,Yes,100,158.06,54272.78,0.633,0.1,158.06
666,2024-04-09,Washington Wizards,Minnesota Timberwolves,223.0,0,0.847,118,655,251.0,1,0.0,1,Yes,100,118.01,54390.79,0.847,0.1,118.01
667,2024-04-09,Indiana Pacers,Toronto Raptors,240.0,0,0.641,155,278,263.0,0,0.0,0,Yes,100,155.95,54546.74,0.359,0.1,155.95
668,2024-04-09,Detroit Pistons,Philadelphia 76ers,220.5,0,0.804,124,509,222.0,1,0.0,1,Yes,100,124.4,54671.14,0.804,0.1,124.4
669,2024-04-09,Dallas Mavericks,Charlotte Hornets,224.0,0,0.737,135,380,234.0,0,0.0,0,Yes,100,135.63,54806.77,0.263,0.1,135.63
670,2024-04-10,Phoenix Suns,LA Clippers,220.5,0,0.687,145,319,232.0,0,0.0,1,No,100,-100.0,54706.77,0.687,0.1,145.54
671,2024-04-10,San Antonio Spurs,Oklahoma City Thunder,231.0,0,0.777,128,449,216.0,1,0.0,1,Yes,100,128.65,54835.42,0.777,0.1,128.65
672,2024-04-10,Orlando Magic,Milwaukee Bucks,212.0,0,0.691,144,323,216.0,1,0.0,1,Yes,100,144.7,54980.12,0.691,0.1,144.7
673,2024-04-10,Toronto Raptors,Brooklyn Nets,220.5,0,0.623,160,264,208.0,1,0.0,1,Yes,100,160.61,55140.72,0.623,0.1,160.61
674,2024-04-10,Charlotte Hornets,Atlanta Hawks,227.5,0,0.722,138,359,229.0,0,0.0,1,No,100,-100.0,55040.72,0.722,0.1,138.58
675,2024-04-10,Memphis Grizzlies,Cleveland Cavaliers,213.5,0,0.823,121,563,208.0,1,0.0,1,Yes,100,121.57,55162.29,0.823,0.1,121.57
676,2024-04-11,Chicago Bulls,Detroit Pistons,220.0,0,0.658,152,292,232.0,0,0.0,0,Yes,100,152.07,55314.36,0.342,0.1,152.07
677,2024-04-11,New York Knicks,Boston Celtics,221.5,0,0.726,137,364,227.0,0,0.0,1,No,100,-100.0,55214.36,0.726,0.1,137.78
678,2024-04-11,Houston Rockets,Utah Jazz,227.0,0,0.656,152,290,245.0,1,0.0,0,No,100,-100.0,55114.36,0.344,0.1,152.55
679,2024-04-11,Golden State Warriors,Portland Trail Blazers,220.5,0,0.756,132,410,192.0,0,0.0,0,Yes,100,132.24,55246.6,0.244,0.1,132.24
680,2024-04-12,Utah Jazz,LA Clippers,225.0,0,0.828,120,581,219.0,0,0.0,1,No,100,-100.0,55146.6,0.828,0.1,120.76
681,2024-04-12,Houston Rockets,Portland Trail Blazers,218.0,0,0.704,142,337,223.0,0,0.0,0,Yes,100,142.13,55288.74,0.296,0.1,142.13
682,2024-04-12,Detroit Pistons,Dallas Mavericks,217.0,0,0.804,124,510,196.0,0,0.0,1,No,100,-100.0,55188.74,0.804,0.1,124.38
683,2024-04-12,Atlanta Hawks,Minnesota Timberwolves,226.5,0,0.776,128,446,215.0,1,0.0,1,Yes,100,128.82,55317.56,0.776,0.1,128.82
684,2024-04-12,Los Angeles Lakers,Memphis Grizzlies,226.0,0,0.729,137,369,243.0,0,0.0,0,Yes,100,137.17,55454.73,0.271,0.1,137.17
685,2024-04-12,Milwaukee Bucks,Oklahoma City Thunder,224.0,0,0.612,163,257,232.0,1,0.0,1,Yes,100,163.41,55618.14,0.612,0.1,163.41
686,2024-04-12,Toronto Raptors,Miami Heat,220.0,0,0.723,138,361,228.0,1,0.0,1,Yes,100,138.22,55756.36,0.723,0.1,138.22
687,2024-04-12,Brooklyn Nets,New York Knicks,211.5,0,0.714,139,350,218.0,1,0.0,1,Yes,100,139.97,55896.33,0.714,0.1,139.97
688,2024-04-12,Charlotte Hornets,Boston Celtics,217.5,0,0.853,117,680,229.0,1,0.0,1,Yes,100,117.23,56013.56,0.853,0.1,117.23
689,2024-04-12,Chicago Bulls,Washington Wizards,224.5,0,0.625,159,267,256.0,0,0.0,0,Yes,100,159.88,56173.44,0.375,0.1,159.88
690,2024-04-12,Denver Nuggets,San Antonio Spurs,223.5,0,0.713,140,348,241.0,1,0.0,0,No,100,-100.0,56073.44,0.287,0.1,140.32
691,2024-04-14,Phoenix Suns,Minnesota Timberwolves,216.5,0,0.629,158,269,231.0,0,0.0,1,No,100,-100.0,55973.44,0.629,0.1,158.97
692,2024-04-14,Portland Trail Blazers,Sacramento Kings,214.0,0,0.775,128,445,203.0,1,0.0,1,Yes,100,128.95,56102.39,0.775,0.1,128.95
693,2024-04-14,Utah Jazz,Golden State Warriors,224.0,0,0.678,147,310,239.0,1,0.0,1,Yes,100,147.5,56249.89,0.678,0.1,147.5
694,2024-04-14,Dallas Mavericks,Oklahoma City Thunder,225.0,0,0.615,162,259,221.0,1,0.0,1,Yes,100,162.67,56412.56,0.615,0.1,162.67
695,2024-04-14,Los Angeles Lakers,New Orleans Pelicans,231.5,0,0.64,156,277,232.0,0,0.0,1,No,100,-100.0,56312.56,0.64,0.1,156.35
696,2024-04-14,Denver Nuggets,Memphis Grizzlies,216.5,0,0.759,131,414,237.0,0,0.0,0,Yes,100,131.83,56444.39,0.241,0.1,131.83
697,2024-04-14,Houston Rockets,LA Clippers,222.5,0,0.744,134,391,221.0,0,0.0,1,No,100,-100.0,56344.39,0.744,0.1,134.36
698,2024-04-14,Washington Wizards,Boston Celtics,229.5,0,0.841,118,626,254.0,1,0.0,1,Yes,100,118.98,56463.37,0.841,0.1,118.98
699,2024-04-14,Charlotte Hornets,Cleveland Cavaliers,208.5,0,0.837,119,611,230.0,0,0.0,1,No,100,-100.0,56363.37,0.837,0.1,119.54
700,2024-04-14,Brooklyn Nets,Philadelphia 76ers,215.0,0,0.684,146,316,193.0,1,0.0,1,Yes,100,146.1,56509.47,0.684,0.1,146.1
701,2024-04-14,Toronto Raptors,Miami Heat,219.0,0,0.726,137,365,221.0,1,0.0,1,Yes,100,137.65,56647.12,0.726,0.1,137.65
702,2024-04-14,Chicago Bulls,New York Knicks,218.0,0,0.735,136,377,239.0,1,0.0,1,Yes,100,136.05,56783.17,0.735,0.1,136.05
703,2024-04-14,Atlanta Hawks,Indiana Pacers,243.0,0,0.693,144,325,272.0,1,0.0,1,Yes,100,144.33,56927.5,0.693,0.1,144.33
704,2024-04-16,Los Angeles Lakers,New Orleans Pelicans,224.5,0,0.628,159,268,216.0,0,0.0,1,No,100,-100.0,56827.5,0.628,0.1,159.3
705,2024-04-19,Chicago Bulls,Miami Heat,207.0,0,0.654,152,288,203.0,1,0.0,1,Yes,100,152.96,56980.46,0.654,0.1,152.96
706,2024-04-19,Sacramento Kings,New Orleans Pelicans,211.5,0,0.647,154,283,203.0,1,0.0,1,Yes,100,154.64,57135.1,0.647,0.1,154.64
707,2024-04-20,Phoenix Suns,Minnesota Timberwolves,213.5,0,0.634,157,272,215.0,1,0.0,1,Yes,100,157.84,57292.94,0.634,0.1,157.84
708,2024-04-20,Philadelphia 76ers,New York Knicks,208.0,0,0.617,162,261,215.0,1,0.0,1,Yes,100,162.01,57454.96,0.617,0.1,162.01
709,2024-04-20,Los Angeles Lakers,Denver Nuggets,227.0,0,0.617,162,260,217.0,1,0.0,1,Yes,100,162.19,57617.15,0.617,0.1,162.19
710,2024-04-21,New Orleans Pelicans,Oklahoma City Thunder,216.5,0,0.647,154,283,186.0,1,0.0,1,Yes,100,154.55,57771.7,0.647,0.1,154.55
711,2024-04-21,Miami Heat,Boston Celtics,210.0,0,0.789,126,473,208.0,1,0.0,1,Yes,100,126.75,57898.45,0.789,0.1,126.75
712,2024-04-21,Dallas Mavericks,LA Clippers,221.0,0,0.636,157,275,206.0,1,0.0,1,Yes,100,157.14,58055.59,0.636,0.1,157.14
713,2024-04-22,Los Angeles Lakers,Denver Nuggets,223.5,0,0.617,162,260,200.0,1,0.0,1,Yes,100,162.19,58217.78,0.617,0.1,162.19
714,2024-04-22,Philadelphia 76ers,New York Knicks,202.5,0,0.617,162,261,205.0,1,0.0,1,Yes,100,162.01,58379.79,0.617,0.1,162.01
715,2024-04-23,Phoenix Suns,Minnesota Timberwolves,211.5,0,0.634,157,272,198.0,1,0.0,1,Yes,100,157.84,58537.63,0.634,0.1,157.84
716,2024-04-23,Indiana Pacers,Milwaukee Bucks,223.5,0,0.604,165,252,233.0,0,0.0,1,No,100,-100.0,58437.63,0.604,0.1,165.56
717,2024-04-23,Dallas Mavericks,LA Clippers,217.0,0,0.636,157,275,189.0,0,0.0,1,No,100,-100.0,58337.63,0.636,0.1,157.14
718,2024-04-24,Miami Heat,Boston Celtics,205.5,0,0.789,126,473,212.0,0,0.0,1,No,100,-100.0,58237.63,0.789,0.1,126.75
719,2024-04-24,New Orleans Pelicans,Oklahoma City Thunder,210.5,0,0.647,154,283,216.0,1,0.0,1,Yes,100,154.55,58392.18,0.647,0.1,154.55
